Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2018-07-15 20:00:00,-3,3e-14,0.219917012,0.016331036,2,74.7,0.274541,0.009661836,0.405978261,0.973480604,-0.011421447025864756,0.0029971068064587386,4.009432264063986e-05,-0.002316782236055249,-0.001787449432273827,-0.001977592689969691,0.030797106255064148
2018-07-15 21:00:00,-3,6.23e-14,0.219917012,0.035146553,4,74.7,0.274541,0.019323671,0.405978261,0.973480604,0.010755091411120361,8.9374193002114e-05,-0.0006307705184794088,-0.0023834972115124465,-0.0015049227698361953,-0.0019467695684248219,0.030768047464130394
2018-07-15 22:00:00,-3,2.13e-14,0.219917012,0.011271991,3,74.7,0.274541,0.014492754,0.405978261,0.973480604,-0.010449182029948618,-0.002187117652531762,-0.0013224733880406914,-0.002379877285428514,-0.0012130059214403043,-0.0019152858396559009,0.030738933117045793
2018-07-15 23:00:00,-4,3.05e-14,0.22406639,0.016603302,4,74.7,0.274541,0.019323671,0.405978261,0.973480604,-0.004318267894731108,-0.0027452850363375997,-0.0019407792392991553,-0.0023058562434477878,-0.0009131328755009934,-0.0018831414487239751,0.03070976473804062
2018-07-16 00:00:00,-4,6.07e-14,0.22406639,0.03423919,5,74.7,0.274541,0.024154589,0.405978261,0.973480604,0.012074619530604387,-0.0014981285670152826,-0.002399402982596475,-0.0021613130470597326,-0.0006067924445879985,-0.0018503363406900254,0.03068054385134513
2018-07-16 01:00:00,-2,2.28e-14,0.215767635,0.012118071,2,74.7,0.274541,0.009661836,0.405978261,0.973480604,-0.013066204633453853,0.0012353335685214887,-0.0026428633165471197,-0.0019471226978239834,-0.0002954734412710224,-0.0018168704606150916,0.03065127198118959
2018-07-16 02:00:00,4,4.63e-14,0.190871369,0.025846463,2,74.7,0.274541,0.009661836,0.405978261,0.973480604,-0.0025096633028505125,0.0037853731768777155,-0.002618958291027088,-0.0016688308031243672,1.93353218801871e-05,-0.0017827437535601943,0.03062195065180426
2018-07-16 03:00:00,6,7.36e-14,0.182572614,0.041752229,3,74.7,0.274541,0.014492754,0.405978261,0.973480604,0.01239339356757355,0.003785534103554566,-0.002271744133668155,-0.0013357247925889462,0.0003361450322959228,-0.0017479561645863345,0.030592581387419403
2018-07-16 04:00:00,-2,2.98e-14,0.215767635,0.0162225,3,74.7,0.274541,0.014492754,0.405978261,0.973480604,-0.010629415050445725,-0.00012219654642795256,-0.001572234812654257,-0.0009577785413892562,0.0006534668774064571,-0.0017125076387545348,0.03056316571226527
2018-07-16 05:00:00,-5,3.66e-14,0.228215768,0.02015803,4,74.7,0.274541,0.019323671,0.405978261,0.973480604,-0.003676755868544824,-0.0048453462402949145,-0.0006020210405517758,-0.000544965924696876,0.0009698120446420657,-0.0016763981211258224,0.030533705150572146
