Date,SymH,Density,ap60,F107,MgII
2018-06-15 14:00:00,6,2.41E-14,3,73,0.274404
2018-06-15 15:00:00,7,2.64E-14,2,73,0.274404
2018-06-15 16:00:00,3,7.71E-14,2,73,0.274404
2018-06-15 17:00:00,-1,1.18E-14,4,73,0.274404
2018-06-15 18:00:00,-1,5.06E-14,3,74.7,0.274404
2018-06-15 19:00:00,1,6.10E-14,4,74.7,0.274404
2018-06-15 20:00:00,4,1.12E-14,4,74.7,0.274404
2018-06-15 21:00:00,5,5.44E-14,4,74.7,0.274404
2018-06-15 22:00:00,8,3.04E-14,3,74.7,0.274404
2018-06-15 23:00:00,7,2.40E-14,4,74.7,0.274404
2018-06-16 00:00:00,8,7.57E-14,3,74.7,0.274363
2018-06-16 01:00:00,10,2.21E-14,2,74.7,0.274363
2018-06-16 02:00:00,13,3.87E-14,2,74.7,0.274363
2018-06-16 03:00:00,11,7.23E-14,3,74.7,0.274363
2018-06-16 04:00:00,10,1.58E-14,3,74.7,0.274363
2018-06-16 05:00:00,8,3.66E-14,2,74.7,0.274363
2018-06-16 06:00:00,8,5.82E-14,4,74.7,0.274363
2018-06-16 07:00:00,7,1.48E-14,3,74.7,0.274363
2018-06-16 08:00:00,9,5.87E-14,3,74.7,0.274363
2018-06-16 09:00:00,12,1.67E-14,4,74.7,0.274363
2018-06-16 10:00:00,7,2.97E-14,3,74.7,0.274363
2018-06-16 11:00:00,8,7.87E-14,3,74.7,0.274363
2018-06-16 12:00:00,7,1.66E-14,3,74.7,0.274363
2018-06-16 13:00:00,5,3.21E-14,2,74.7,0.274363
2018-06-16 14:00:00,4,5.85E-14,2,74.7,0.274363
2018-06-16 15:00:00,4,1.30E-14,2,74.7,0.274363
2018-06-16 16:00:00,2,3.97E-14,2,74.7,0.274363
2018-06-16 17:00:00,4,4.03E-14,2,74.7,0.274363
2018-06-16 18:00:00,7,9.63E-15,3,72.8,0.274363
2018-06-16 19:00:00,7,5.50E-14,3,72.8,0.274363
2018-06-16 20:00:00,6,2.47E-14,2,72.8,0.274363
2018-06-16 21:00:00,5,2.74E-14,2,72.8,0.274363
2018-06-16 22:00:00,7,6.53E-14,2,72.8,0.274363
2018-06-16 23:00:00,6,1.60E-14,3,72.8,0.274363
2018-06-17 00:00:00,7,4.82E-14,3,72.8,0.274333
2018-06-17 01:00:00,8,5.18E-14,5,72.8,0.274333
2018-06-17 02:00:00,9,9.48E-15,4,72.8,0.274333
2018-06-17 03:00:00,13,4.98E-14,3,72.8,0.274333
2018-06-17 04:00:00,13,4.85E-14,4,72.8,0.274333
2018-06-17 05:00:00,10,2.47E-14,4,72.8,0.274333
2018-06-17 06:00:00,5,5.55E-14,4,72.8,0.274333
2018-06-17 07:00:00,9,1.55E-14,3,72.8,0.274333
2018-06-17 08:00:00,8,2.16E-14,4,72.8,0.274333
2018-06-17 09:00:00,10,6.74E-14,5,72.8,0.274333
2018-06-17 10:00:00,14,1.19E-14,5,72.8,0.274333
2018-06-17 11:00:00,16,4.05E-14,4,72.8,0.274333
2018-06-17 12:00:00,16,6.89E-14,5,72.8,0.274333
2018-06-17 13:00:00,15,1.48E-14,3,72.8,0.274333
2018-06-17 14:00:00,14,6.12E-14,2,72.8,0.274333
2018-06-17 15:00:00,12,2.79E-14,2,72.8,0.274333
2018-06-17 16:00:00,16,2.96E-14,2,72.8,0.274333
2018-06-17 17:00:00,15,6.68E-14,3,72.8,0.274333
2018-06-17 18:00:00,18,1.97E-14,4,72.7,0.274333
2018-06-17 19:00:00,19,3.88E-14,3,72.7,0.274333
2018-06-17 20:00:00,22,8.67E-14,4,72.7,0.274333
2018-06-17 21:00:00,21,1.30E-14,5,72.7,0.274333
2018-06-17 22:00:00,20,4.80E-14,4,72.7,0.274333
2018-06-17 23:00:00,25,9.53E-14,6,72.7,0.274333
2018-06-18 00:00:00,25,1.27E-14,7,72.7,0.274365
2018-06-18 01:00:00,18,6.34E-14,9,72.7,0.274365
2018-06-18 02:00:00,-24,1.03E-13,5,72.7,0.274365
2018-06-18 03:00:00,-40,4.25E-14,7,72.7,0.274365
2018-06-18 04:00:00,-29,8.75E-14,18,72.7,0.274365
2018-06-18 05:00:00,-5,5.99E-14,27,72.7,0.274365
2018-06-18 06:00:00,-2,3.14E-14,32,72.7,0.274365
2018-06-18 07:00:00,-12,1.17E-13,22,72.7,0.274365
2018-06-18 08:00:00,-1,4.48E-14,27,72.7,0.274365
2018-06-18 09:00:00,-14,8.19E-14,18,72.7,0.274365
2018-06-18 10:00:00,-1,1.59E-13,22,72.7,0.274365
2018-06-18 11:00:00,1,5.75E-14,22,72.7,0.274365
2018-06-18 12:00:00,-1,1.29E-13,27,72.7,0.274365
2018-06-18 13:00:00,-6,8.21E-14,32,72.7,0.274365
2018-06-18 14:00:00,-1,3.03E-14,15,72.7,0.274365
2018-06-18 15:00:00,0,1.63E-13,18,72.7,0.274365
2018-06-18 16:00:00,-2,5.04E-14,18,72.7,0.274365
2018-06-18 17:00:00,-8,5.09E-14,15,72.7,0.274365
2018-06-18 18:00:00,-12,1.07E-13,12,74.6,0.274365
2018-06-18 19:00:00,-19,3.46E-14,9,74.6,0.274365
2018-06-18 20:00:00,-19,6.85E-14,7,74.6,0.274365
2018-06-18 21:00:00,-11,7.50E-14,15,74.6,0.274365
2018-06-18 22:00:00,-14,3.12E-14,9,74.6,0.274365
2018-06-18 23:00:00,-8,1.13E-13,5,74.6,0.274365
2018-06-19 00:00:00,-12,5.92E-14,9,74.6,0.274699
2018-06-19 01:00:00,-9,2.81E-14,12,74.6,0.274699
2018-06-19 02:00:00,-8,1.44E-13,5,74.6,0.274699
2018-06-19 03:00:00,-12,2.61E-14,9,74.6,0.274699
2018-06-19 04:00:00,-11,7.36E-14,5,74.6,0.274699
2018-06-19 05:00:00,-9,9.99E-14,4,74.6,0.274699
2018-06-19 06:00:00,-9,2.46E-14,7,74.6,0.274699
2018-06-19 07:00:00,-12,7.58E-14,7,74.6,0.274699
2018-06-19 08:00:00,-14,8.03E-14,5,74.6,0.274699
2018-06-19 09:00:00,-14,3.09E-14,6,74.6,0.274699
2018-06-19 10:00:00,-12,1.15E-13,12,74.6,0.274699
2018-06-19 11:00:00,-9,3.84E-14,9,74.6,0.274699
2018-06-19 12:00:00,-9,4.52E-14,7,74.6,0.274699
2018-06-19 13:00:00,-9,1.11E-13,6,74.6,0.274699
2018-06-19 14:00:00,-4,2.32E-14,9,74.6,0.274699
2018-06-19 15:00:00,-2,4.81E-14,5,74.6,0.274699
2018-06-19 16:00:00,3,8.72E-14,6,74.6,0.274699
2018-06-19 17:00:00,-1,2.55E-14,6,74.6,0.274699
2018-06-19 18:00:00,-5,7.13E-14,4,76.1,0.274699
2018-06-19 19:00:00,-6,6.26E-14,4,76.1,0.274699
2018-06-19 20:00:00,-6,3.54E-14,4,76.1,0.274699
2018-06-19 21:00:00,-3,9.93E-14,3,76.1,0.274699
2018-06-19 22:00:00,-3,3.07E-14,7,76.1,0.274699
2018-06-19 23:00:00,-4,3.70E-14,4,76.1,0.274699
2018-06-20 00:00:00,-7,3.70E-14,3,76.1,0.274699
2018-06-20 01:00:00,-7,3.70E-14,6,76.1,0.274699
2018-06-20 02:00:00,-9,3.70E-14,3,76.1,0.274699
2018-06-20 03:00:00,-7,3.70E-14,4,76.1,0.274699
2018-06-20 04:00:00,-3,3.70E-14,3,76.1,0.274699
2018-06-20 05:00:00,-1,3.70E-14,5,76.1,0.274699
2018-06-20 06:00:00,-1,3.70E-14,3,76.1,0.274699
2018-06-20 07:00:00,-5,3.70E-14,5,76.1,0.274699
2018-06-20 08:00:00,-9,3.70E-14,4,76.1,0.274699
2018-06-20 09:00:00,-4,3.70E-14,7,76.1,0.274699
2018-06-20 10:00:00,-3,3.70E-14,7,76.1,0.274699
2018-06-20 11:00:00,-4,3.70E-14,6,76.1,0.274699
2018-06-20 12:00:00,-5,3.70E-14,18,76.1,0.274699
2018-06-20 13:00:00,-4,3.70E-14,12,76.1,0.274699
2018-06-20 14:00:00,-7,3.70E-14,4,76.1,0.274699
2018-06-20 15:00:00,-2,3.70E-14,3,76.1,0.274699
2018-06-20 16:00:00,0,3.70E-14,4,76.1,0.274699
2018-06-20 17:00:00,-3,3.70E-14,5,76.1,0.274699
2018-06-20 18:00:00,-1,3.70E-14,4,79,0.274699
2018-06-20 19:00:00,0,3.70E-14,4,79,0.274699
2018-06-20 20:00:00,-2,3.70E-14,3,79,0.274699
2018-06-20 21:00:00,1,3.70E-14,5,79,0.274699
2018-06-20 22:00:00,-2,3.70E-14,4,79,0.274699
2018-06-20 23:00:00,-3,3.70E-14,4,79,0.274699
2018-06-21 00:00:00,-5,3.70E-14,3,79,0.275155
2018-06-21 01:00:00,-5,3.70E-14,3,79,0.275155
2018-06-21 02:00:00,-5,3.70E-14,7,79,0.275155
2018-06-21 03:00:00,-4,3.70E-14,5,79,0.275155
2018-06-21 04:00:00,-3,3.70E-14,4,79,0.275155
2018-06-21 05:00:00,-3,3.70E-14,5,79,0.275155
2018-06-21 06:00:00,-4,3.70E-14,3,79,0.275155
2018-06-21 07:00:00,-1,3.70E-14,3,79,0.275155
2018-06-21 08:00:00,-4,3.70E-14,4,79,0.275155
2018-06-21 09:00:00,-6,3.70E-14,3,79,0.275155
2018-06-21 10:00:00,-2,3.70E-14,5,79,0.275155
2018-06-21 11:00:00,-3,3.70E-14,4,79,0.275155
2018-06-21 12:00:00,-3,3.70E-14,0,79,0.275155
2018-06-21 13:00:00,-3,3.70E-14,4,79,0.275155
2018-06-21 14:00:00,-2,3.70E-14,3,79,0.275155
2018-06-21 15:00:00,-2,3.70E-14,4,79,0.275155
2018-06-21 16:00:00,1,3.70E-14,2,79,0.275155
2018-06-21 17:00:00,1,3.70E-14,2,79,0.275155
2018-06-21 18:00:00,1,3.70E-14,2,84.7,0.275155
2018-06-21 19:00:00,1,3.70E-14,4,84.7,0.275155
2018-06-21 20:00:00,1,3.70E-14,0,84.7,0.275155
2018-06-21 21:00:00,2,3.70E-14,2,84.7,0.275155
2018-06-21 22:00:00,2,3.70E-14,2,84.7,0.275155
2018-06-21 23:00:00,0,3.70E-14,3,84.7,0.275155
2018-06-22 00:00:00,4,3.70E-14,0,84.7,0.274924
2018-06-22 01:00:00,2,3.70E-14,3,84.7,0.274924
2018-06-22 02:00:00,-2,3.70E-14,2,84.7,0.274924
2018-06-22 03:00:00,1,3.70E-14,4,84.7,0.274924
2018-06-22 04:00:00,3,3.70E-14,3,84.7,0.274924
2018-06-22 05:00:00,3,3.70E-14,2,84.7,0.274924
2018-06-22 06:00:00,2,3.70E-14,3,84.7,0.274924
2018-06-22 07:00:00,2,3.70E-14,5,84.7,0.274924
2018-06-22 08:00:00,3,3.70E-14,4,84.7,0.274924
2018-06-22 09:00:00,3,3.70E-14,3,84.7,0.274924
2018-06-22 10:00:00,3,3.70E-14,6,84.7,0.274924
2018-06-22 11:00:00,2,3.70E-14,5,84.7,0.274924
2018-06-22 12:00:00,3,3.70E-14,3,84.7,0.274924
2018-06-22 13:00:00,1,3.70E-14,4,84.7,0.274924
2018-06-22 14:00:00,1,3.70E-14,2,84.7,0.274924
2018-06-22 15:00:00,1,3.70E-14,4,84.7,0.274924
2018-06-22 16:00:00,4,3.70E-14,2,84.7,0.274924
2018-06-22 17:00:00,7,3.70E-14,4,84.7,0.274924
2018-06-22 18:00:00,4,3.70E-14,4,84.2,0.274924
2018-06-22 19:00:00,3,3.70E-14,5,84.2,0.274924
2018-06-22 20:00:00,7,3.70E-14,4,84.2,0.274924
2018-06-22 21:00:00,9,3.70E-14,3,84.2,0.274924
2018-06-22 22:00:00,10,3.70E-14,4,84.2,0.274924
2018-06-22 23:00:00,12,3.70E-14,5,84.2,0.274924
2018-06-23 00:00:00,5,3.70E-14,3,84.2,0.274924
2018-06-23 01:00:00,2,3.70E-14,4,84.2,0.274924
2018-06-23 02:00:00,-8,3.70E-14,5,84.2,0.274924
2018-06-23 03:00:00,-15,3.70E-14,4,84.2,0.274924
2018-06-23 04:00:00,-10,3.70E-14,6,84.2,0.274924
2018-06-23 05:00:00,-18,3.70E-14,9,84.2,0.274924
2018-06-23 06:00:00,-10,3.70E-14,15,84.2,0.274924
2018-06-23 07:00:00,3,3.70E-14,18,84.2,0.274924
2018-06-23 08:00:00,0,3.70E-14,15,84.2,0.274924
2018-06-23 09:00:00,7,3.70E-14,12,84.2,0.274924
2018-06-23 10:00:00,-3,3.70E-14,7,84.2,0.274924
2018-06-23 11:00:00,-17,3.70E-14,5,84.2,0.274924
2018-06-23 12:00:00,0,3.70E-14,9,84.2,0.274924
2018-06-23 13:00:00,-8,3.70E-14,12,84.2,0.274924
2018-06-23 14:00:00,-2,3.70E-14,32,84.2,0.274924
2018-06-23 15:00:00,0,3.70E-14,27,84.2,0.274924
2018-06-23 16:00:00,-3,3.70E-14,15,84.2,0.274924
2018-06-23 17:00:00,-4,3.70E-14,39,84.2,0.274924
2018-06-23 18:00:00,-3,3.70E-14,18,83,0.274924
2018-06-23 19:00:00,-1,3.70E-14,27,83,0.274924
2018-06-23 20:00:00,-3,3.70E-14,9,83,0.274924
2018-06-23 21:00:00,-11,3.70E-14,9,83,0.274924
2018-06-23 22:00:00,-14,3.70E-14,6,83,0.274924
2018-06-23 23:00:00,-18,3.70E-14,18,83,0.274924
2018-06-24 00:00:00,-18,1.62E-13,27,83,0.274579
2018-06-24 01:00:00,-18,3.10E-14,27,83,0.274579
2018-06-24 02:00:00,-15,1.41E-13,18,83,0.274579
2018-06-24 03:00:00,-21,7.41E-14,39,83,0.274579
2018-06-24 04:00:00,-23,4.44E-14,12,83,0.274579
2018-06-24 05:00:00,-20,1.59E-13,7,83,0.274579
2018-06-24 06:00:00,-22,4.62E-14,7,83,0.274579
2018-06-24 07:00:00,-14,5.43E-14,7,83,0.274579
2018-06-24 08:00:00,-17,1.27E-13,7,83,0.274579
2018-06-24 09:00:00,-22,6.26E-14,6,83,0.274579
2018-06-24 10:00:00,-20,7.12E-14,9,83,0.274579
2018-06-24 11:00:00,-13,9.64E-14,12,83,0.274579
2018-06-24 12:00:00,-17,3.52E-14,9,83,0.274579
2018-06-24 13:00:00,-19,8.39E-14,7,83,0.274579
2018-06-24 14:00:00,-15,8.38E-14,6,83,0.274579
2018-06-24 15:00:00,-14,4.52E-14,5,83,0.274579
2018-06-24 16:00:00,-12,1.47E-13,5,83,0.274579
2018-06-24 17:00:00,-12,3.90E-14,12,83,0.274579
2018-06-24 18:00:00,-11,5.02E-14,6,79.7,0.274579
2018-06-24 19:00:00,-15,1.04E-13,4,79.7,0.274579
2018-06-24 20:00:00,-19,2.72E-14,2,79.7,0.274579
2018-06-24 21:00:00,-15,5.84E-14,2,79.7,0.274579
2018-06-24 22:00:00,-21,7.60E-14,3,79.7,0.274579
2018-06-24 23:00:00,-21,2.82E-14,5,79.7,0.274579
2018-06-25 00:00:00,-16,1.34E-13,7,79.7,0.274631
2018-06-25 01:00:00,-12,6.52E-14,5,79.7,0.274631
2018-06-25 02:00:00,-10,3.12E-14,6,79.7,0.274631
2018-06-25 03:00:00,-9,1.10E-13,7,79.7,0.274631
2018-06-25 04:00:00,-10,1.95E-14,6,79.7,0.274631
2018-06-25 05:00:00,-9,4.77E-14,3,79.7,0.274631
2018-06-25 06:00:00,-15,1.21E-13,5,79.7,0.274631
2018-06-25 07:00:00,-19,2.09E-14,5,79.7,0.274631
2018-06-25 08:00:00,-14,6.19E-14,3,79.7,0.274631
2018-06-25 09:00:00,-10,5.18E-14,5,79.7,0.274631
2018-06-25 10:00:00,-2,3.26E-14,4,79.7,0.274631
2018-06-25 11:00:00,1,8.03E-14,3,79.7,0.274631
2018-06-25 12:00:00,-3,5.71E-14,5,79.7,0.274631
2018-06-25 13:00:00,-12,4.02E-14,12,79.7,0.274631
2018-06-25 14:00:00,-11,1.31E-13,4,79.7,0.274631
2018-06-25 15:00:00,-8,2.73E-14,5,79.7,0.274631
2018-06-25 16:00:00,-12,4.47E-14,7,79.7,0.274631
2018-06-25 17:00:00,-9,1.86E-13,7,79.7,0.274631
2018-06-25 18:00:00,-17,2.12E-14,15,77,0.274631
2018-06-25 19:00:00,-18,5.65E-14,7,77,0.274631
2018-06-25 20:00:00,-29,6.52E-14,7,77,0.274631
2018-06-25 21:00:00,-20,3.79E-14,7,77,0.274631
2018-06-25 22:00:00,-33,1.61E-13,6,77,0.274631
2018-06-25 23:00:00,-31,4.48E-14,9,77,0.274631
2018-06-26 00:00:00,-35,8.41E-14,22,77,0.274631
2018-06-26 01:00:00,-43,2.37E-13,27,77,0.274631
2018-06-26 02:00:00,-48,3.90E-14,56,77,0.274631
2018-06-26 03:00:00,-34,9.00E-14,32,77,0.274631
2018-06-26 04:00:00,-38,2.50E-13,32,77,0.274631
2018-06-26 05:00:00,-41,3.69E-14,27,77,0.274631
2018-06-26 06:00:00,-18,1.43E-13,56,77,0.274631
2018-06-26 07:00:00,-30,1.76E-13,27,77,0.274631
2018-06-26 08:00:00,-23,4.74E-14,12,77,0.274631
2018-06-26 09:00:00,-9,2.57E-13,22,77,0.274631
2018-06-26 10:00:00,-10,8.06E-14,15,77,0.274631
2018-06-26 11:00:00,-32,6.27E-14,15,77,0.274631
2018-06-26 12:00:00,-26,2.54E-13,18,77,0.274631
2018-06-26 13:00:00,-23,6.14E-14,12,77,0.274631
2018-06-26 14:00:00,-16,7.62E-14,22,77,0.274631
2018-06-26 15:00:00,-15,8.83E-14,27,77,0.274631
2018-06-26 16:00:00,-16,5.56E-14,18,77,0.274631
2018-06-26 17:00:00,-16,1.22E-13,39,77,0.274631
2018-06-26 18:00:00,-29,7.59E-14,15,75.2,0.274631
2018-06-26 19:00:00,-44,4.45E-14,6,75.2,0.274631
2018-06-26 20:00:00,-32,2.30E-13,22,75.2,0.274631
2018-06-26 21:00:00,-31,4.55E-14,18,75.2,0.274631
2018-06-26 22:00:00,-23,6.51E-14,18,75.2,0.274631
2018-06-26 23:00:00,-19,9.50E-14,32,75.2,0.274631
2018-06-27 00:00:00,-19,4.85E-14,18,75.2,0.274541
2018-06-27 01:00:00,-15,1.04E-13,15,75.2,0.274541
2018-06-27 02:00:00,-16,1.16E-13,9,75.2,0.274541
2018-06-27 03:00:00,-16,3.91E-14,6,75.2,0.274541
2018-06-27 04:00:00,-20,1.16E-13,6,75.2,0.274541
2018-06-27 05:00:00,-22,6.36E-14,4,75.2,0.274541
2018-06-27 06:00:00,-18,3.69E-14,5,75.2,0.274541
2018-06-27 07:00:00,-18,1.77E-13,6,75.2,0.274541
2018-06-27 08:00:00,-17,4.01E-14,15,75.2,0.274541
2018-06-27 09:00:00,-14,4.94E-14,15,75.2,0.274541
2018-06-27 10:00:00,-17,1.13E-13,7,75.2,0.274541
2018-06-27 11:00:00,-15,4.29E-14,5,75.2,0.274541
2018-06-27 12:00:00,-19,4.59E-14,5,75.2,0.274541
2018-06-27 13:00:00,-18,7.88E-14,5,75.2,0.274541
2018-06-27 14:00:00,-18,4.73E-14,6,75.2,0.274541
2018-06-27 15:00:00,-16,1.15E-13,6,75.2,0.274541
2018-06-27 16:00:00,-15,5.95E-14,9,75.2,0.274541
2018-06-27 17:00:00,-17,4.35E-14,7,75.2,0.274541
2018-06-27 18:00:00,-16,1.27E-13,5,73.4,0.274541
2018-06-27 19:00:00,-14,2.33E-14,4,73.4,0.274541
2018-06-27 20:00:00,-10,4.54E-14,4,73.4,0.274541
2018-06-27 21:00:00,-15,6.50E-14,5,73.4,0.274541
2018-06-27 22:00:00,-13,1.87E-14,5,73.4,0.274541
2018-06-27 23:00:00,-11,6.19E-14,6,73.4,0.274541
2018-06-28 00:00:00,-11,5.77E-14,6,73.4,0.274541
2018-06-28 01:00:00,-12,2.73E-14,18,73.4,0.274541
2018-06-28 02:00:00,-12,1.03E-13,15,73.4,0.274541
2018-06-28 03:00:00,-14,5.14E-14,6,73.4,0.274541
2018-06-28 04:00:00,-13,4.07E-14,12,73.4,0.274541
2018-06-28 05:00:00,-12,9.53E-14,6,73.4,0.274541
2018-06-28 06:00:00,-8,2.87E-14,4,73.4,0.274541
2018-06-28 07:00:00,-5,3.47E-14,5,73.4,0.274541
2018-06-28 08:00:00,-5,6.99E-14,3,73.4,0.274541
2018-06-28 09:00:00,-4,2.72E-14,4,73.4,0.274541
2018-06-28 10:00:00,-1,5.08E-14,4,73.4,0.274541
2018-06-28 11:00:00,-7,4.78E-14,4,73.4,0.274541
2018-06-28 12:00:00,-8,3.17E-14,3,73.4,0.274541
2018-06-28 13:00:00,-10,7.78E-14,3,73.4,0.274541
2018-06-28 14:00:00,-10,2.46E-14,5,73.4,0.274541
2018-06-28 15:00:00,-11,4.61E-14,7,73.4,0.274541
2018-06-28 16:00:00,-12,9.01E-14,9,73.4,0.274541
2018-06-28 17:00:00,-12,2.03E-14,6,73.4,0.274541
2018-06-28 18:00:00,-18,3.74E-14,3,72.4,0.274541
2018-06-28 19:00:00,-20,6.64E-14,9,72.4,0.274541
2018-06-28 20:00:00,-17,2.57E-14,5,72.4,0.274541
2018-06-28 21:00:00,-21,6.30E-14,5,72.4,0.274541
2018-06-28 22:00:00,-15,4.64E-14,7,72.4,0.274541
2018-06-28 23:00:00,-11,3.09E-14,7,72.4,0.274541
2018-06-29 00:00:00,-10,8.29E-14,9,72.4,0.274131
2018-06-29 01:00:00,-10,2.05E-14,6,72.4,0.274131
2018-06-29 02:00:00,-12,4.59E-14,2,72.4,0.274131
2018-06-29 03:00:00,-11,8.01E-14,7,72.4,0.274131
2018-06-29 04:00:00,-12,2.01E-14,5,72.4,0.274131
2018-06-29 05:00:00,-14,4.25E-14,6,72.4,0.274131
2018-06-29 06:00:00,-11,5.51E-14,4,72.4,0.274131
2018-06-29 07:00:00,-11,2.62E-14,9,72.4,0.274131
2018-06-29 08:00:00,-13,6.95E-14,4,72.4,0.274131
2018-06-29 09:00:00,-12,4.16E-14,4,72.4,0.274131
2018-06-29 10:00:00,-11,3.26E-14,3,72.4,0.274131
2018-06-29 11:00:00,-9,9.16E-14,4,72.4,0.274131
2018-06-29 12:00:00,-10,2.36E-14,3,72.4,0.274131
2018-06-29 13:00:00,-11,2.76E-14,3,72.4,0.274131
2018-06-29 14:00:00,-10,5.67E-14,4,72.4,0.274131
2018-06-29 15:00:00,-8,2.38E-14,3,72.4,0.274131
2018-06-29 16:00:00,-11,4.70E-14,3,72.4,0.274131
2018-06-29 17:00:00,-11,4.57E-14,3,72.4,0.274131
2018-06-29 18:00:00,-14,2.56E-14,3,71.9,0.274131
2018-06-29 19:00:00,-12,7.92E-14,5,71.9,0.274131
2018-06-29 20:00:00,-11,4.28E-14,3,71.9,0.274131
2018-06-29 21:00:00,-9,3.48E-14,3,71.9,0.274131
2018-06-29 22:00:00,-9,6.01E-14,3,71.9,0.274131
2018-06-29 23:00:00,-7,1.65E-14,0,71.9,0.274131
2018-06-30 00:00:00,-9,3.42E-14,0,71.9,0.274131
2018-06-30 01:00:00,-11,4.85E-14,2,71.9,0.274131
2018-06-30 02:00:00,-13,1.20E-14,0,71.9,0.274131
2018-06-30 03:00:00,-11,4.44E-14,2,71.9,0.274131
2018-06-30 04:00:00,-8,4.50E-14,2,71.9,0.274131
2018-06-30 05:00:00,-6,2.36E-14,3,71.9,0.274131
2018-06-30 06:00:00,-6,7.42E-14,3,71.9,0.274131
2018-06-30 07:00:00,-6,3.03E-14,3,71.9,0.274131
2018-06-30 08:00:00,-1,3.60E-14,2,71.9,0.274131
2018-06-30 09:00:00,-5,5.80E-14,3,71.9,0.274131
2018-06-30 10:00:00,-6,1.61E-14,3,71.9,0.274131
2018-06-30 11:00:00,-4,2.92E-14,5,71.9,0.274131
2018-06-30 12:00:00,-8,6.35E-14,5,71.9,0.274131
2018-06-30 13:00:00,-5,1.79E-14,4,71.9,0.274131
2018-06-30 14:00:00,-4,3.96E-14,3,71.9,0.274131
2018-06-30 15:00:00,-6,4.28E-14,6,71.9,0.274131
2018-06-30 16:00:00,-6,2.46E-14,3,71.9,0.274131
2018-06-30 17:00:00,-2,5.60E-14,4,71.9,0.274131
2018-06-30 18:00:00,-3,2.46E-14,5,70.9,0.274131
2018-06-30 19:00:00,-4,3.48E-14,3,70.9,0.274131
2018-06-30 20:00:00,1,6.71E-14,4,70.9,0.274131
2018-06-30 21:00:00,-3,2.40E-14,4,70.9,0.274131
2018-06-30 22:00:00,-4,3.46E-14,4,70.9,0.274131
2018-06-30 23:00:00,-2,4.66E-14,4,70.9,0.274131
2018-07-01 00:00:00,-7,1.89E-14,3,70.9,0.274021
2018-07-01 01:00:00,-7,5.68E-14,5,70.9,0.274021
2018-07-01 02:00:00,-7,2.99E-14,5,70.9,0.274021
2018-07-01 03:00:00,-4,2.89E-14,4,70.9,0.274021
2018-07-01 04:00:00,-5,5.90E-14,2,70.9,0.274021
2018-07-01 05:00:00,-4,1.59E-14,2,70.9,0.274021
2018-07-01 06:00:00,-5,3.18E-14,3,70.9,0.274021
2018-07-01 07:00:00,-7,5.52E-14,3,70.9,0.274021
2018-07-01 08:00:00,-7,2.10E-14,3,70.9,0.274021
2018-07-01 09:00:00,-5,2.76E-14,2,70.9,0.274021
2018-07-01 10:00:00,-1,2.86E-14,3,70.9,0.274021
2018-07-01 11:00:00,-1,2.49E-14,3,70.9,0.274021
2018-07-01 12:00:00,-3,4.46E-14,3,70.9,0.274021
2018-07-01 13:00:00,-2,3.05E-14,3,70.9,0.274021
2018-07-01 14:00:00,-2,3.50E-14,2,70.9,0.274021
2018-07-01 15:00:00,-1,4.64E-14,2,70.9,0.274021
2018-07-01 16:00:00,0,2.42E-14,2,70.9,0.274021
2018-07-01 17:00:00,-3,3.05E-14,2,70.9,0.274021
2018-07-01 18:00:00,-5,5.60E-14,0,71.1,0.274021
2018-07-01 19:00:00,-5,1.85E-14,2,71.1,0.274021
2018-07-01 20:00:00,-3,2.73E-14,2,71.1,0.274021
2018-07-01 21:00:00,-4,2.32E-14,2,71.1,0.274021
2018-07-01 22:00:00,-3,2.65E-14,2,71.1,0.274021
2018-07-01 23:00:00,-2,5.56E-14,2,71.1,0.274021
2018-07-02 00:00:00,-3,2.20E-14,3,71.1,0.273765
2018-07-02 01:00:00,-3,3.22E-14,2,71.1,0.273765
2018-07-02 02:00:00,-1,3.97E-14,0,71.1,0.273765
2018-07-02 03:00:00,-2,1.38E-14,2,71.1,0.273765
2018-07-02 04:00:00,-1,2.87E-14,0,71.1,0.273765
2018-07-02 05:00:00,-2,4.78E-14,2,71.1,0.273765
2018-07-02 06:00:00,-3,1.93E-14,3,71.1,0.273765
2018-07-02 07:00:00,1,3.15E-14,2,71.1,0.273765
2018-07-02 08:00:00,0,2.63E-14,4,71.1,0.273765
2018-07-02 09:00:00,-1,2.29E-14,3,71.1,0.273765
2018-07-02 10:00:00,-2,3.67E-14,3,71.1,0.273765
2018-07-02 11:00:00,-3,2.36E-14,2,71.1,0.273765
2018-07-02 12:00:00,-2,3.01E-14,3,71.1,0.273765
2018-07-02 13:00:00,2,4.30E-14,2,71.1,0.273765
2018-07-02 14:00:00,1,1.95E-14,2,71.1,0.273765
2018-07-02 15:00:00,1,3.03E-14,3,71.1,0.273765
2018-07-02 16:00:00,0,4.05E-14,5,71.1,0.273765
2018-07-02 17:00:00,7,1.45E-14,3,71.1,0.273765
2018-07-02 18:00:00,6,3.25E-14,3,70.4,0.273765
2018-07-02 19:00:00,1,2.88E-14,3,70.4,0.273765
2018-07-02 20:00:00,-2,2.68E-14,2,70.4,0.273765
2018-07-02 21:00:00,-2,3.50E-14,2,70.4,0.273765
2018-07-02 22:00:00,-3,1.24E-14,0,70.4,0.273765
2018-07-02 23:00:00,-3,3.53E-14,0,70.4,0.273765
