Date,SymH,Density,SymH_Norm,Density_Norm,ap60,F107,MgII,ap60_Norm,F107_Norm,MgII_Norm,imf_DNS_1,imf_DNS_2,imf_DNS_3,imf_DNS_4,imf_DNS_5,imf_DNS_6,imf_DNS_7
2019-01-30 10:00:00,0,6.58e-14,0.20746888,0.037227282,3,73.5,0.273934,0.014492754,0.399456522,0.971328275,0.013697592725775778,0.006454091438967469,0.009617124336479502,-4.64910450466028e-05,-0.017322713392875902,-0.00228884265041588,-8.845616201835771e-05
2019-01-30 11:00:00,2,3.81e-14,0.199170124,0.021041489,2,73.5,0.273934,0.009661836,0.399456522,0.971328275,-0.0013877041127426009,0.005065413944456892,0.009791874685106,-0.0006833550958854446,-0.016745118245760353,-0.0021176080834886717,-9.652261242534127e-05
2019-01-30 12:00:00,5,2.05e-14,0.186721992,0.010810598,0,73.5,0.273934,0.0,0.399456522,0.971328275,-0.009649517251094428,0.0027607070533263063,0.009969290654269146,-0.0013010193124043759,-0.016141673082417464,-0.0019469351734823664,-0.00010439620441406172
2019-01-30 13:00:00,6,4.69e-14,0.182572614,0.026206303,0,73.5,0.273934,0.0,0.399456522,0.971328275,0.005995793312946225,0.0021340594918852307,0.010144858976051819,-0.0018996028178336131,-0.01551372190717632,-0.001776882750331164,-0.00011207604287133063
2019-01-30 14:00:00,6,3.05e-14,0.182572614,0.016616675,0,73.5,0.273934,0.0,0.399456522,0.971328275,-0.003537489751477507,0.0016652943195259763,0.010314066382536902,-0.0024792247354034113,-0.014862608724365966,-0.0016075096439692603,-0.00011956123268396998
2019-01-30 15:00:00,4,3.62e-14,0.190871369,0.019944779,2,73.5,0.273934,0.009661836,0.399456522,0.971328275,0.002568871901060813,-0.0015547270806424347,0.010472399605807266,-0.003040004188344005,-0.014189677538315449,-0.001438874684330869,-0.0001268508787387844
2019-01-30 16:00:00,4,3.52e-14,0.190871369,0.019327993,0,73.5,0.273934,0.0,0.399456522,0.971328275,0.00584818850404596,-0.005915902213569326,0.010615345377945784,-0.0035820602998856157,-0.013496272353353801,-0.0012710367013502085,-0.0001339440859226028
2019-01-30 17:00:00,8,6.32e-15,0.174273859,0.00251036,0,73.5,0.273934,0.0,0.399456522,0.971328275,-0.009019297117462206,-0.008348396175779114,0.010738390431035354,-0.004105512193258502,-0.012783737173810079,-0.0011040545249614954,-0.0001408399591222298
2019-01-30 18:00:00,8,4.62e-14,0.174273859,0.025758326,0,70.9,0.273934,0.0,0.385326087,0.971328275,0.012007370636308513,-0.006615384393545305,0.010831722052195607,-0.004610478991692892,-0.012053416004013337,-0.0009379869850989213,-0.0001475376032244874
2019-01-30 19:00:00,5,3.83e-14,0.186721992,0.021173718,0,70.9,0.273934,0.0,0.385326087,0.971328275,0.001846023008423462,-0.0015003391565817205,0.010862863007402884,-0.005095613077128559,-0.011306652848292619,-0.0007728929116967102,-0.00015403612311618367
2019-01-30 20:00:00,5,2.01e-14,0.186721992,0.010570202,2,70.9,0.273934,0.009661836,0.385326087,0.971328275,-0.01499758004746775,0.004342476979776803,0.01078816965250843,-0.0055536998663434246,-0.010544791710976971,-0.0006088311346890531,-0.00016033462368414755
2019-01-30 21:00:00,7,7.74e-14,0.178423237,0.043944329,3,70.9,0.273934,0.014492754,0.385326087,0.971328275,0.01442213006928044,0.008001877813199453,0.01056253160207303,-0.005976058034824944,-0.009769176596395427,-0.000445860484010185,-0.00016643220981517326
